CustomerID,SignupDate,Gender,Age,State,AcquisitionChannel,CampaignName,IsFirstTimeBorrower,ProductUsed,TimeToFirstLoan,TimeOnPlatform,AppDownloads,ReferralCount,LifetimeLoanCount,TotalBorrowedAmount,HasActiveLoan,IsChurned,LastActivityDate,SatisfactionScore,CSATComment,CampaignCostPerUser,ConversionRate,SourceMedium,RevenueGenerated
C2573,2023-07-15,Male,56,Ibadan,PaidAds,LoanBlitz,1,CashLoan,23,249,3,6,3,732462,0,0,2023-11-09,4.8,,89.56,0.11,referral/email,222606.54
C2574,2024-02-23,Male,44,Abuja,PaidAds,LoanBlitz,1,POSLoan,2,384,1,6,10,1489680,1,0,2024-03-07,3.8,,32.92,0.68,facebook/cpc,127586.15
C2575,2023-01-06,Female,54,Abuja,Organic,XmasPush,0,BNPL,46,419,1,5,6,381278,1,1,2023-09-06,5.0,,99.19,0.31,referral/email,190231.68
C2576,2024-03-10,Male,58,Abuja,PaidAds,XmasPush,0,CashLoan,,54,4,6,8,292293,0,1,2024-03-23,3.9,Too many ads,356.42,0.81,facebook/cpc,243175.19
C2577,2023-06-04,Male,20,Ibadan,Partner,XmasPush,1,WalletOnly,,232,4,9,7,686546,0,1,2023-03-30,4.7,Needs improvement,75.93,0.15,facebook/cpc,296310.75
C2578,2023-04-24,Female,45,Abuja,USSD,BackToSchool,1,BNPL,,430,0,0,8,463353,0,1,2024-03-28,4.5,Not intuitive,86.59,0.78,organic/search,275829.1
C2579,2023-09-30,Female,30,Lagos,Organic,NewYearBoost,0,BNPL,,80,1,6,12,737600,0,1,2023-04-05,4.2,Too many ads,449.99,0.74,google/cpc,45076.65
C2580,2024-05-05,Male,51,Port Harcourt,Organic,NewYearBoost,0,BNPL,,148,1,9,3,394344,0,1,2023-10-31,2.8,Loved it,280.64,0.62,facebook/cpc,39511.14
C2581,2023-01-08,Male,56,Kano,USSD,BackToSchool,1,WalletOnly,,403,5,2,0,199566,0,0,2023-05-11,3.4,Great service,48.07,0.38,facebook/cpc,169173.12
C2582,2024-03-30,Female,27,Abuja,Referral,BackToSchool,0,BNPL,,74,4,4,4,45173,1,1,2023-03-21,3.3,Needs improvement,189.07,0.4,referral/email,149188.95
C2583,2023-02-19,Female,54,Lagos,Partner,XmasPush,0,WalletOnly,,227,2,5,0,1149600,0,0,2023-06-24,1.7,Needs improvement,68.54,0.39,facebook/cpc,4828.91
C2584,2023-12-14,Female,23,Port Harcourt,PaidAds,LoanBlitz,0,BNPL,,321,3,7,5,508876,0,0,2023-01-28,4.9,Loved it,50.68,0.06,facebook/cpc,57225.32
C2585,2024-05-31,Female,59,Lagos,Referral,NewYearBoost,1,WalletOnly,26,384,2,9,0,1469995,0,0,2023-07-09,3.7,Not intuitive,304.73,0.84,google/cpc,224857.37
C2586,2024-05-31,Male,27,Port Harcourt,Partner,NewYearBoost,1,POSLoan,40,235,4,8,3,1417068,0,0,2023-09-04,1.6,Too many ads,149.19,0.56,facebook/cpc,262682.41
C2587,2023-04-28,Male,29,Kano,Organic,BackToSchool,1,BNPL,47,17,3,7,5,74718,1,1,2023-12-30,4.1,,191.39,0.66,referral/email,231662.87
C2588,2023-09-28,Male,24,Kano,USSD,BackToSchool,1,CashLoan,,127,2,7,12,873033,1,0,2023-02-01,1.6,,444.69,0.67,organic/search,151306.24
C2589,2023-12-14,Male,49,Port Harcourt,Organic,BackToSchool,0,BNPL,36,79,5,0,7,641001,1,0,2023-09-08,1.9,Great service,243.62,0.73,google/cpc,215523.21
C2590,2023-01-30,Male,45,Ibadan,Referral,XmasPush,0,BNPL,27,249,0,4,9,468008,1,0,2023-03-14,1.5,Great service,311.96,0.72,referral/email,276503.93
C2591,2023-04-28,Male,33,Kano,Partner,NewYearBoost,1,POSLoan,34,223,2,1,2,1115218,0,0,2024-03-02,2.0,Great service,123.13,0.79,facebook/cpc,126058.73
C2592,2023-01-03,Female,53,Kano,USSD,,0,BNPL,49,459,3,5,2,271338,0,0,2024-02-23,1.3,Not intuitive,489.58,0.09,google/cpc,124027.12
C2593,2023-05-26,Male,44,Kano,USSD,,1,BNPL,,217,3,0,11,964900,0,0,2024-02-17,3.2,Not intuitive,195.29,0.61,partner/direct,193182.6
C2594,2024-01-30,Female,29,Abuja,USSD,XmasPush,0,POSLoan,44,282,5,3,10,582489,1,0,2024-06-16,4.5,Too many ads,0.12,0.72,organic/search,268990.65
C2595,2023-06-29,Female,19,Port Harcourt,PaidAds,LoanBlitz,1,POSLoan,47,332,2,3,0,149164,1,0,2023-07-02,3.7,,390.92,0.12,referral/email,274928.49
C2596,2023-03-12,Male,20,Ibadan,Partner,NewYearBoost,1,WalletOnly,,20,1,7,3,573310,0,1,2023-05-24,3.9,,332.0,0.32,facebook/cpc,224635.03
C2597,2023-06-20,Male,22,Lagos,Partner,BackToSchool,0,BNPL,48,495,3,9,10,646437,0,1,2024-02-14,4.1,,330.14,0.1,google/cpc,7144.38
C2598,2024-05-11,Male,48,Port Harcourt,PaidAds,,0,WalletOnly,18,270,1,6,6,1478988,1,0,2023-03-24,1.2,Loved it,24.06,0.47,facebook/cpc,139053.86
C2599,2023-04-03,Female,47,Ibadan,Referral,,1,POSLoan,52,138,0,6,7,824527,1,1,2024-04-26,2.8,,352.61,0.81,partner/direct,275373.7
C2600,2024-01-06,Female,28,Abuja,Referral,XmasPush,1,POSLoan,27,36,2,10,1,835162,0,1,2023-08-07,2.0,,281.24,0.26,google/cpc,274252.53
C2601,2023-08-10,Female,38,Lagos,Organic,NewYearBoost,0,WalletOnly,37,269,3,3,12,338092,0,0,2023-09-22,2.3,Too many ads,229.55,0.64,organic/search,180278.97
C2602,2023-01-16,Male,23,Ibadan,USSD,NewYearBoost,0,POSLoan,,339,3,2,6,234150,1,0,2024-01-07,1.1,Great service,499.69,0.59,google/cpc,103003.44
C2603,2023-05-21,Female,22,Lagos,Partner,LoanBlitz,1,CashLoan,33,178,4,7,5,142009,1,0,2023-10-20,4.2,,200.55,0.79,google/cpc,235435.63
C2604,2024-02-05,Male,56,Kano,Partner,XmasPush,0,BNPL,28,483,4,7,7,309988,1,0,2023-05-06,3.8,,357.14,0.45,partner/direct,121559.61
C2605,2023-01-14,Male,50,Kano,Organic,LoanBlitz,0,WalletOnly,,34,4,0,11,253968,1,0,2023-10-07,3.6,Too many ads,459.91,0.09,referral/email,104263.87
C2606,2023-04-15,Male,24,Lagos,USSD,,0,POSLoan,,305,5,7,1,697839,0,0,2024-06-17,2.9,Loved it,306.06,0.74,facebook/cpc,139632.83
C2607,2023-07-18,Female,53,Port Harcourt,Referral,BackToSchool,0,BNPL,,154,1,9,5,720035,0,1,2023-08-23,3.7,,222.61,0.3,organic/search,129314.22
C2608,2023-08-11,Male,27,Lagos,Partner,NewYearBoost,0,CashLoan,,79,1,4,2,426248,1,1,2024-06-06,1.1,,43.38,0.38,google/cpc,120726.54
C2609,2023-09-27,Male,30,Abuja,PaidAds,,1,BNPL,16,139,1,5,9,1022858,0,1,2023-07-09,4.2,,267.79,0.87,google/cpc,196518.58
C2610,2024-03-11,Male,54,Abuja,PaidAds,NewYearBoost,1,WalletOnly,,387,5,3,9,1466905,1,0,2023-09-03,4.1,Loved it,315.97,0.43,google/cpc,291318.8
C2611,2023-07-03,Male,38,Lagos,USSD,NewYearBoost,0,BNPL,,255,4,4,6,451257,1,0,2024-06-05,3.5,Too many ads,462.81,0.85,referral/email,203277.86
C2612,2023-02-09,Male,22,Lagos,Partner,LoanBlitz,0,WalletOnly,25,27,5,4,4,137444,0,1,2024-05-03,3.9,,349.55,0.62,referral/email,216580.78
C2613,2024-01-21,Female,60,Ibadan,Organic,,0,WalletOnly,,465,5,0,11,1356686,1,0,2023-04-19,1.0,,330.07,0.72,referral/email,99595.09
C2614,2023-09-21,Male,26,Ibadan,Organic,,0,CashLoan,23,405,5,2,12,1011042,0,0,2024-04-22,2.1,,342.53,0.22,google/cpc,66138.08
C2615,2023-10-08,Male,19,Ibadan,Referral,LoanBlitz,0,WalletOnly,19,202,5,8,9,740996,0,0,2023-04-15,2.3,,162.21,0.51,referral/email,70689.65
C2616,2023-06-30,Female,57,Port Harcourt,Partner,BackToSchool,1,WalletOnly,53,196,3,10,12,1471987,0,0,2023-07-29,2.4,Loved it,305.92,0.27,partner/direct,220105.85
C2617,2024-02-14,Male,27,Port Harcourt,USSD,NewYearBoost,0,BNPL,,52,5,5,1,1135649,0,1,2023-11-27,4.3,Not intuitive,389.68,0.13,organic/search,118033.75
C2618,2024-03-29,Female,45,Kano,USSD,BackToSchool,1,CashLoan,15,138,2,8,3,339627,0,0,2024-01-16,3.1,Great service,56.94,0.39,facebook/cpc,286179.26
C2619,2023-09-13,Male,31,Kano,USSD,LoanBlitz,0,CashLoan,14,407,5,9,6,1287299,0,0,2023-10-15,1.8,Needs improvement,470.37,0.36,google/cpc,160839.6
C2620,2023-09-03,Male,34,Abuja,USSD,,0,BNPL,27,77,5,2,6,289333,0,0,2023-01-28,4.0,Great service,7.29,0.89,organic/search,193623.25
C2621,2023-06-16,Male,35,Kano,Partner,BackToSchool,1,POSLoan,11,365,4,6,11,419096,1,0,2023-02-02,1.2,Needs improvement,289.34,0.56,referral/email,98890.81
C2622,2024-04-16,Male,52,Abuja,Organic,NewYearBoost,0,CashLoan,43,77,1,8,3,792383,0,1,2024-03-27,2.0,Too many ads,396.85,0.35,partner/direct,206438.05
C2623,2023-10-18,Male,44,Abuja,Partner,XmasPush,0,BNPL,,495,3,4,9,860020,1,0,2023-02-18,2.2,Great service,401.56,0.42,partner/direct,189008.63
C2624,2024-03-12,Male,26,Port Harcourt,USSD,BackToSchool,0,POSLoan,,444,0,0,10,1335353,0,1,2023-01-28,4.1,Loved it,5.69,0.29,google/cpc,108498.08
C2625,2023-11-20,Female,57,Abuja,PaidAds,BackToSchool,0,POSLoan,8,420,5,0,11,846249,1,1,2023-08-24,2.5,Needs improvement,230.54,0.4,organic/search,228670.89
C2626,2023-09-11,Female,19,Kano,Organic,XmasPush,0,POSLoan,1,236,2,1,9,631377,1,1,2023-02-12,4.1,Great service,465.04,0.57,referral/email,171282.74
C2627,2023-01-16,Female,60,Kano,PaidAds,XmasPush,0,WalletOnly,2,203,4,3,8,384705,0,0,2023-01-19,3.0,,313.59,0.7,google/cpc,188512.63
C2628,2024-03-06,Male,45,Abuja,USSD,XmasPush,1,WalletOnly,,475,1,4,6,391219,0,1,2023-12-26,2.6,,301.66,0.28,google/cpc,273328.68
C2629,2023-03-25,Female,48,Kano,USSD,,0,WalletOnly,57,203,4,6,1,1244354,0,1,2023-08-16,2.1,,443.42,0.77,referral/email,159472.12
C2630,2023-04-26,Female,21,Kano,Partner,XmasPush,0,BNPL,,165,2,8,2,493376,1,1,2023-12-26,4.0,Loved it,53.98,0.75,organic/search,184636.12
C2631,2024-01-25,Male,53,Lagos,USSD,BackToSchool,0,POSLoan,12,213,0,2,3,310814,1,0,2023-09-22,4.3,Great service,153.99,0.15,facebook/cpc,169210.22
C2632,2023-04-21,Female,52,Lagos,Referral,,0,POSLoan,0,469,4,10,10,1168464,0,0,2023-06-12,1.9,Needs improvement,402.31,0.14,referral/email,153791.26
C2633,2023-08-05,Male,44,Ibadan,USSD,LoanBlitz,0,CashLoan,,351,0,1,1,553261,0,0,2024-01-16,2.8,Great service,261.12,0.68,referral/email,24847.7
C2634,2023-02-10,Male,30,Ibadan,USSD,XmasPush,0,POSLoan,14,138,2,8,8,1050834,0,0,2023-03-06,4.5,Not intuitive,405.53,0.21,partner/direct,13591.67
C2635,2024-01-15,Male,48,Lagos,USSD,XmasPush,0,CashLoan,,359,2,4,8,1191746,0,1,2023-07-21,4.0,Too many ads,360.11,0.46,organic/search,224609.35
C2636,2024-03-24,Male,33,Lagos,Referral,BackToSchool,0,BNPL,41,139,4,4,3,1092593,1,1,2024-02-07,2.3,Too many ads,194.46,0.11,referral/email,54532.91
C2637,2023-06-12,Female,41,Abuja,Organic,,1,POSLoan,,20,0,1,1,59243,1,0,2024-01-23,1.0,,318.12,0.47,partner/direct,174734.5
C2638,2023-04-16,Male,18,Lagos,Partner,NewYearBoost,1,POSLoan,,376,2,2,4,609165,1,0,2023-08-17,2.6,,130.91,0.34,facebook/cpc,129872.49
C2639,2023-03-30,Female,58,Kano,Referral,LoanBlitz,0,CashLoan,32,48,1,8,2,322101,1,1,2023-10-07,3.2,Too many ads,12.93,0.85,organic/search,5067.29
C2640,2023-10-22,Female,44,Kano,PaidAds,LoanBlitz,1,POSLoan,56,84,2,3,7,487031,0,0,2023-11-01,3.7,Great service,71.19,0.83,google/cpc,271796.8
C2641,2024-03-08,Female,34,Ibadan,Referral,LoanBlitz,0,CashLoan,,464,3,7,3,1415169,0,0,2023-07-11,2.9,,435.6,0.5,organic/search,65754.17
C2642,2023-03-12,Female,39,Ibadan,Partner,NewYearBoost,0,POSLoan,,161,2,6,1,1342716,1,0,2024-04-18,1.8,Great service,383.72,0.18,organic/search,199889.26
C2643,2024-02-23,Male,57,Lagos,PaidAds,BackToSchool,0,CashLoan,50,303,0,2,6,1179188,1,0,2023-02-01,4.7,Needs improvement,144.56,0.39,organic/search,149975.95
C2644,2023-10-11,Male,51,Lagos,PaidAds,BackToSchool,1,POSLoan,,301,4,7,7,1246670,0,0,2023-07-05,4.8,Loved it,52.09,0.25,organic/search,71824.28
C2645,2023-01-27,Female,20,Port Harcourt,USSD,,0,WalletOnly,,305,4,9,12,908173,1,0,2023-09-28,4.6,Needs improvement,424.23,0.37,organic/search,117572.72
C2646,2023-04-29,Male,37,Abuja,Organic,XmasPush,0,POSLoan,,57,0,5,2,284900,1,1,2023-06-15,2.5,Too many ads,236.58,0.69,google/cpc,26656.77
C2647,2023-09-13,Female,45,Kano,PaidAds,BackToSchool,1,WalletOnly,14,405,5,1,11,953284,1,0,2024-06-26,2.2,Not intuitive,105.84,0.9,partner/direct,44735.5
C2648,2023-04-08,Male,51,Lagos,Partner,NewYearBoost,0,CashLoan,,217,1,4,10,362958,0,0,2024-06-06,3.1,,53.82,0.36,referral/email,91914.29
C2649,2023-02-02,Male,56,Abuja,Referral,LoanBlitz,1,POSLoan,53,189,0,5,5,1297592,0,1,2023-02-08,2.1,Loved it,406.44,0.81,organic/search,273158.0
C2650,2023-01-27,Female,44,Kano,PaidAds,XmasPush,1,POSLoan,15,449,1,8,4,1029431,0,1,2023-05-11,2.2,Not intuitive,381.84,0.1,facebook/cpc,277212.5
C2651,2024-06-01,Male,52,Ibadan,Referral,NewYearBoost,0,POSLoan,24,449,5,6,3,598227,1,0,2023-09-10,1.7,Too many ads,345.01,0.75,facebook/cpc,171021.0
C2652,2023-07-13,Female,36,Abuja,PaidAds,LoanBlitz,0,POSLoan,55,154,0,7,4,969687,1,0,2023-03-16,2.5,Not intuitive,84.69,0.3,referral/email,37267.73
C2653,2023-06-12,Female,26,Ibadan,PaidAds,XmasPush,1,POSLoan,13,103,5,7,5,1338198,1,1,2023-05-17,3.5,,30.91,0.09,organic/search,92726.72
C2654,2023-03-06,Male,53,Abuja,Referral,,1,BNPL,36,210,3,10,9,694312,1,1,2023-06-10,2.5,,108.29,0.63,referral/email,221900.58
C2655,2024-04-12,Male,53,Kano,Referral,,1,WalletOnly,13,337,5,4,3,773737,0,1,2023-03-23,2.7,Great service,332.44,0.84,referral/email,133151.14
C2656,2023-11-25,Female,30,Abuja,PaidAds,BackToSchool,1,CashLoan,,445,1,9,9,387726,0,1,2023-04-06,4.3,Great service,451.99,0.79,referral/email,216301.28
C2657,2024-04-18,Male,44,Lagos,PaidAds,LoanBlitz,1,BNPL,5,182,1,2,6,889832,0,0,2023-11-06,4.4,Great service,270.31,0.6,referral/email,198375.56
C2658,2023-03-23,Male,54,Kano,USSD,,1,BNPL,31,327,5,9,9,386550,0,0,2024-06-15,3.3,,232.55,0.69,referral/email,98371.54
C2659,2024-04-01,Male,53,Ibadan,Organic,BackToSchool,0,CashLoan,44,58,1,5,11,518878,0,1,2023-01-31,4.0,Too many ads,46.81,0.24,google/cpc,203569.56
C2660,2023-05-11,Female,27,Abuja,Partner,NewYearBoost,1,WalletOnly,31,463,1,3,9,26682,1,1,2024-01-14,1.5,,230.1,0.44,google/cpc,169832.94
C2661,2023-04-24,Male,19,Ibadan,USSD,NewYearBoost,0,WalletOnly,,18,1,4,9,755878,1,0,2024-03-21,3.6,Not intuitive,70.75,0.22,partner/direct,88816.84
C2662,2023-03-11,Female,46,Port Harcourt,Referral,XmasPush,1,POSLoan,,211,0,6,7,992592,1,1,2023-12-28,2.6,,253.64,0.29,google/cpc,8469.72
C2663,2023-06-22,Female,47,Abuja,Partner,BackToSchool,1,POSLoan,36,262,5,0,10,963140,1,1,2023-11-19,3.6,Loved it,9.36,0.28,partner/direct,273380.5
C2664,2023-10-06,Male,24,Abuja,Organic,NewYearBoost,1,WalletOnly,51,397,1,4,0,906393,0,0,2023-07-27,3.5,Not intuitive,320.28,0.11,organic/search,58720.88
C2665,2024-02-01,Female,48,Ibadan,Referral,BackToSchool,1,BNPL,,316,1,7,1,1091102,0,1,2023-11-26,4.5,,242.42,0.34,facebook/cpc,9800.59
C2666,2024-01-05,Male,42,Lagos,Organic,LoanBlitz,0,BNPL,51,426,4,2,10,390045,0,0,2023-01-31,3.9,,44.73,0.84,organic/search,27043.63
C2667,2024-04-24,Male,18,Port Harcourt,Referral,NewYearBoost,0,CashLoan,49,112,2,8,11,736050,1,1,2024-01-10,1.9,,285.14,0.08,partner/direct,94904.01
C2668,2023-01-15,Female,36,Ibadan,Partner,XmasPush,1,CashLoan,,322,3,8,5,319808,1,0,2024-06-15,1.9,Too many ads,227.07,0.65,referral/email,276290.39
C2669,2024-01-21,Female,31,Ibadan,Partner,BackToSchool,0,BNPL,7,89,5,7,11,993040,1,1,2023-09-03,2.6,,416.14,0.1,facebook/cpc,226032.71
C2670,2023-08-05,Female,33,Port Harcourt,PaidAds,BackToSchool,0,BNPL,,12,1,1,11,242788,0,1,2024-04-30,1.6,,390.67,0.56,referral/email,69006.89
C2671,2024-05-04,Female,31,Kano,Partner,BackToSchool,1,WalletOnly,50,405,1,3,1,907406,0,1,2024-01-15,2.5,,125.98,0.56,partner/direct,77586.62
C2672,2024-02-25,Male,22,Kano,USSD,,1,WalletOnly,47,161,3,0,1,452515,1,1,2024-03-08,1.8,Loved it,385.55,0.78,facebook/cpc,195154.06
C2673,2023-08-06,Male,29,Ibadan,Organic,LoanBlitz,0,CashLoan,31,470,0,2,7,1237132,1,0,2023-04-30,2.3,Not intuitive,337.46,0.07,google/cpc,243727.34
C2674,2024-02-09,Female,27,Lagos,USSD,XmasPush,1,WalletOnly,55,166,5,9,1,1467919,1,0,2023-07-10,2.2,Not intuitive,37.26,0.11,referral/email,196343.72
C2675,2023-01-29,Female,45,Kano,Partner,XmasPush,0,CashLoan,,441,5,7,11,1404027,1,0,2024-04-27,1.8,,341.26,0.88,organic/search,12663.19
C2676,2023-03-20,Male,53,Lagos,Organic,BackToSchool,1,CashLoan,,459,4,1,2,748120,1,1,2024-01-14,3.6,,152.71,0.06,partner/direct,176034.07
C2677,2023-03-13,Male,46,Kano,Partner,NewYearBoost,1,CashLoan,,182,1,3,8,1164014,0,0,2023-11-10,3.6,Not intuitive,170.56,0.62,facebook/cpc,157437.14
C2678,2023-07-08,Female,44,Abuja,USSD,NewYearBoost,0,CashLoan,,485,1,3,10,273709,1,0,2024-01-22,1.2,Needs improvement,88.48,0.29,organic/search,103210.34
C2679,2023-08-16,Male,20,Abuja,USSD,BackToSchool,0,BNPL,,498,3,5,11,1008930,1,0,2023-10-18,1.6,,84.25,0.16,google/cpc,298200.01
C2680,2023-06-24,Female,38,Ibadan,PaidAds,LoanBlitz,1,BNPL,59,52,0,5,11,1303858,1,1,2023-03-25,3.6,Needs improvement,204.75,0.23,partner/direct,18891.22
C2681,2024-02-10,Female,59,Abuja,Partner,XmasPush,1,BNPL,46,105,1,8,0,1098691,0,0,2023-07-09,4.5,Needs improvement,234.21,0.71,organic/search,296505.13
C2682,2023-04-16,Female,28,Ibadan,Referral,LoanBlitz,1,WalletOnly,,240,4,10,1,300768,0,1,2023-11-23,3.1,Loved it,323.68,0.29,google/cpc,144306.33
C2683,2024-03-05,Female,40,Kano,USSD,,0,BNPL,30,195,3,9,6,1020636,1,1,2024-01-11,2.7,,67.89,0.79,referral/email,171080.64
C2684,2023-09-20,Male,31,Abuja,PaidAds,,0,WalletOnly,48,329,5,7,8,744300,1,1,2023-05-15,4.5,,339.9,0.5,facebook/cpc,186823.9
C2685,2023-07-20,Male,33,Lagos,Referral,NewYearBoost,1,CashLoan,,272,5,5,8,487188,1,1,2023-10-01,2.9,Not intuitive,341.01,0.74,facebook/cpc,130016.18
C2686,2023-01-29,Female,57,Port Harcourt,Referral,,0,POSLoan,,247,3,2,9,1231676,0,1,2023-09-07,3.2,Needs improvement,389.61,0.77,google/cpc,239374.05
C2687,2024-01-28,Female,46,Abuja,Organic,BackToSchool,1,POSLoan,,227,1,6,5,506187,1,1,2023-02-28,3.4,,98.0,0.19,facebook/cpc,226185.72
C2688,2023-03-22,Female,32,Lagos,Partner,,0,WalletOnly,48,472,5,4,10,1406800,1,0,2023-10-26,3.8,Not intuitive,431.48,0.81,organic/search,230324.72
C2689,2023-09-11,Male,19,Ibadan,PaidAds,XmasPush,1,POSLoan,12,370,4,2,4,1391905,0,0,2023-08-12,1.1,Great service,333.87,0.18,google/cpc,61787.41
C2690,2023-01-21,Male,54,Port Harcourt,Organic,NewYearBoost,0,CashLoan,,95,2,3,6,887763,1,1,2023-03-17,4.8,,364.32,0.6,referral/email,148747.2
C2691,2023-11-02,Female,34,Lagos,Organic,XmasPush,0,WalletOnly,,341,4,2,4,1142921,0,0,2024-05-08,2.2,Loved it,22.13,0.08,facebook/cpc,70045.89
C2692,2023-08-22,Female,28,Lagos,Partner,LoanBlitz,1,BNPL,46,50,4,6,9,880083,0,0,2023-11-25,1.2,Great service,226.42,0.5,google/cpc,40780.65
C2693,2023-03-02,Female,43,Lagos,USSD,XmasPush,1,WalletOnly,23,22,0,7,11,58050,1,1,2023-07-26,3.7,Loved it,80.02,0.9,organic/search,142146.97
C2694,2023-04-25,Female,19,Ibadan,Partner,LoanBlitz,0,POSLoan,,396,2,0,3,227115,1,0,2024-06-28,1.2,Too many ads,410.07,0.68,referral/email,185238.28
C2695,2023-07-08,Female,20,Abuja,Partner,BackToSchool,1,CashLoan,,87,1,8,2,1441881,1,1,2023-12-23,4.3,Loved it,217.35,0.64,partner/direct,21328.97
C2696,2024-03-08,Male,52,Lagos,PaidAds,BackToSchool,1,BNPL,32,249,1,9,3,1425003,1,0,2023-05-30,1.1,Too many ads,459.18,0.77,referral/email,214741.2
C2697,2024-04-05,Female,55,Abuja,PaidAds,,1,POSLoan,,423,5,10,10,1490932,0,0,2023-07-16,1.4,Needs improvement,101.22,0.08,google/cpc,73285.22
C2698,2023-03-21,Male,33,Lagos,Referral,LoanBlitz,0,POSLoan,,22,2,6,11,548732,0,0,2024-02-20,1.8,,156.93,0.58,facebook/cpc,96777.17
C2699,2024-05-24,Female,41,Lagos,USSD,,0,POSLoan,53,484,3,7,8,1383785,1,1,2024-04-27,1.8,,162.82,0.37,referral/email,254197.59
C2700,2023-03-26,Male,48,Lagos,Organic,BackToSchool,1,POSLoan,,89,3,3,3,27100,0,1,2023-12-28,3.1,Needs improvement,406.66,0.62,organic/search,109827.68
C2701,2023-05-13,Female,59,Lagos,PaidAds,NewYearBoost,1,WalletOnly,13,213,4,8,0,1162890,0,1,2023-06-07,4.2,,146.45,0.15,referral/email,258087.75
C2702,2023-12-14,Female,19,Kano,Partner,LoanBlitz,1,CashLoan,,175,1,7,6,728631,0,0,2023-09-02,3.4,Not intuitive,218.24,0.24,referral/email,292483.79
C2703,2024-02-15,Male,58,Lagos,Partner,,1,WalletOnly,,321,2,3,4,1440103,1,0,2024-01-10,1.0,Too many ads,36.78,0.46,google/cpc,295443.27
C2704,2023-10-12,Female,47,Ibadan,Organic,BackToSchool,0,CashLoan,,206,1,3,1,1242025,1,0,2023-10-04,2.3,Loved it,354.26,0.63,organic/search,136364.3
C2705,2023-01-09,Male,27,Ibadan,Organic,XmasPush,1,WalletOnly,36,487,4,8,10,396462,1,0,2023-08-08,4.0,,169.28,0.73,organic/search,161144.11
C2706,2024-02-28,Male,21,Port Harcourt,Partner,NewYearBoost,1,BNPL,,94,3,6,8,1132081,1,1,2024-03-15,1.2,Loved it,299.44,0.06,partner/direct,73491.63
C2707,2024-03-19,Male,31,Lagos,PaidAds,NewYearBoost,1,CashLoan,24,261,5,5,1,1121283,1,0,2023-09-24,4.5,Needs improvement,340.32,0.09,referral/email,184734.96
C2708,2023-05-25,Male,44,Kano,Organic,LoanBlitz,0,POSLoan,56,437,2,3,12,246406,0,1,2023-01-12,4.9,Loved it,110.34,0.67,facebook/cpc,24215.66
C2709,2024-02-09,Female,38,Lagos,USSD,LoanBlitz,1,POSLoan,,142,3,2,3,308348,0,1,2023-09-02,3.0,Loved it,307.41,0.27,google/cpc,18044.16
C2710,2023-05-30,Female,56,Abuja,Partner,NewYearBoost,0,BNPL,,428,0,2,12,93083,0,1,2023-03-16,3.0,Needs improvement,215.03,0.06,partner/direct,8314.85
C2711,2023-12-17,Male,29,Ibadan,PaidAds,LoanBlitz,0,BNPL,56,101,5,10,10,868993,0,1,2024-01-19,2.6,Not intuitive,451.52,0.66,referral/email,2319.27
C2712,2023-01-19,Male,23,Kano,Organic,XmasPush,0,CashLoan,,18,1,2,2,223238,1,1,2023-11-18,2.0,,98.33,0.63,partner/direct,190356.85
C2713,2023-01-20,Male,38,Lagos,PaidAds,XmasPush,0,CashLoan,,260,0,7,10,664582,0,0,2023-06-25,1.6,,180.03,0.41,partner/direct,124446.82
C2714,2023-09-22,Female,50,Kano,Organic,BackToSchool,1,BNPL,48,325,1,10,4,520293,0,0,2023-10-24,2.3,,172.91,0.38,organic/search,236729.6
C2715,2024-01-28,Female,35,Lagos,Partner,NewYearBoost,0,CashLoan,16,356,0,4,7,824713,0,1,2023-12-01,1.4,Great service,390.54,0.13,google/cpc,172311.9
C2716,2023-06-22,Female,20,Ibadan,USSD,NewYearBoost,1,BNPL,2,74,2,8,11,1138637,1,1,2024-04-13,3.5,Too many ads,450.26,0.43,google/cpc,163665.8
C2717,2024-03-08,Female,37,Ibadan,Organic,LoanBlitz,0,POSLoan,41,138,0,4,7,243460,1,0,2023-03-23,4.5,Great service,11.14,0.29,organic/search,57690.41
C2718,2024-01-17,Male,28,Lagos,Organic,,1,WalletOnly,12,463,3,2,12,45975,1,1,2024-04-05,3.2,Loved it,99.52,0.55,facebook/cpc,275297.77
C2719,2024-02-27,Female,42,Ibadan,PaidAds,BackToSchool,0,CashLoan,,472,0,0,2,612717,0,1,2024-01-19,2.9,Too many ads,322.96,0.76,referral/email,29186.83
C2720,2024-04-19,Male,57,Ibadan,PaidAds,BackToSchool,0,POSLoan,54,403,2,2,7,1072728,0,1,2023-06-07,2.1,Not intuitive,280.63,0.6,facebook/cpc,177260.97
C2721,2023-09-02,Male,44,Ibadan,USSD,LoanBlitz,0,CashLoan,33,352,4,8,0,37045,0,0,2024-06-30,4.2,,448.72,0.85,partner/direct,183908.08
C2722,2023-03-15,Male,46,Kano,USSD,,0,POSLoan,,227,3,10,6,864417,1,1,2024-02-29,3.7,Too many ads,146.66,0.49,partner/direct,124816.08
C2723,2023-07-18,Male,26,Lagos,Organic,NewYearBoost,0,POSLoan,43,366,5,2,12,294459,1,0,2024-05-04,3.1,,330.65,0.69,referral/email,147301.79
C2724,2023-08-09,Female,42,Port Harcourt,Partner,XmasPush,0,CashLoan,,83,5,3,5,1346426,1,1,2024-04-28,2.6,Great service,337.85,0.76,referral/email,232635.65
